path	ext	chart	emptysec	oversize	squeezed
slides/chartset-003/pptx/027_advanced_powerpoint_line.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/012_advanced_powerpoint_pie.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/028_advanced_powerpoint_pie.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/005_advanced_powerpoint_doughnut.pptx	pptx	1	0	0	0
slides/chartset-003/pptx/009_advanced_powerpoint_bar.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/021_advanced_powerpoint_doughnut.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/025_advanced_powerpoint_bar.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/026_advanced_powerpoint_column.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/013_advanced_powerpoint_doughnut.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/029_advanced_powerpoint_doughnut.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/004_advanced_powerpoint_pie.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/020_advanced_powerpoint_pie.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/022_advanced_powerpoint_area.pptx	pptx	1	0	0	0
slides/chartset-004/pptx/018_advanced_powerpoint_column.pptx	pptx	1	0	0	0
words/chartset-005/docx/003_Free_Genogram_Diagram_Template_Easy_Format_60eb6e42.docx	docx	0	0	0	0
words/chartset-005/docx/005_Free_Genogram_Diagram_Template_Excellent_layout_f5f185d0.docx	docx	0	0	0	0
words/chartset-005/docx/036_Venn_Diagram_Template_Fillable_Layout_3ffbba36.docx	docx	0	0	0	0
words/chartset-005/docx/052_Organogram_Template_Colorful_Flow_Chart_cba9fbfe.docx	docx	0	0	0	0
words/chartset-005/docx/053_Organogram_Template_Creative_Theme_21657a3d.docx	docx	0	0	0	0
words/chartset-005/docx/054_Organogram_Template_Grey_Vertical_Theme_b2dbd9a8.docx	docx	0	0	0	0
words/chartset-005/docx/083_Printable_Graph_Paper_Template_Customizable_Format_55ff93a3.docx	docx	0	0	0	0
words/chartset-005/docx/084_Printable_Graph_Paper_Template_Editable_Layout_d66c6820.docx	docx	0	0	0	0
words/chartset-005/docx/085_Printable_Graph_Paper_Template_Excellent_Format_4bcae89a.docx	docx	0	0	0	0
words/chartset-005/docx/087_Printable_Graph_Paper_Template_Green_Theme_0c14ea04.docx	docx	0	0	0	0
words/chartset-006/docx/001_Free_Genogram_Diagram_Template_Blue_and_Gray_Theme_7c9e01a7.docx	docx	0	0	0	0
words/chartset-006/docx/002_Free_Genogram_Diagram_Template_Customizable_Format_2219584b.docx	docx	0	0	0	0
words/chartset-006/docx/033_Venn_Diagram_Template_Colored_Theme_2aea6697.docx	docx	0	0	0	0
words/chartset-006/docx/057_Organogram_Template_Vertical_Colorful_Theme_724b143c.docx	docx	0	0	0	0
words/chartset-006/docx/081_Printable_Graph_Paper_Template_Blue_Theme_629316cb.docx	docx	0	0	0	0
words/chartset-006/docx/086_Printable_Graph_Paper_Template_Gray_Theme_7300e5d7.docx	docx	0	0	0	0
words/chartset-006/docx/088_Printable_Graph_Paper_Template_Quality_layout_33051f6e.docx	docx	0	0	0	0
words/chartset-006/docx/093_Business_Case_Template_Customizable_Layout_510c25e7.docx	docx	0	0	0	0
words/chartset-006/docx/097_Business_Case_Template_Elegant_Layout_3ba9cbf2.docx	docx	0	0	0	0
words/chartset-006/docx/099_Business_Case_Template_Gray_Theme_ac3edbf4.docx	docx	0	0	0	0
words/chartset-007/docx/009_Free_Genogram_Diagram_Template_Handy_Format_4bb900f0.docx	docx	0	0	0	0
words/chartset-007/docx/018_Project_Timeline_Template_Editable_Format_e1cf1df5.docx	docx	0	0	0	0
words/chartset-007/docx/025_Unit_Circle_Chart_Cos_and_Sin_Model_1ed01892.docx	docx	0	0	0	0
words/chartset-007/docx/034_Venn_Diagram_Template_Customizable_Format_d14642b7.docx	docx	0	0	0	0
words/chartset-007/docx/049_Visual_Product_Roadmap_Template_Simple_Format_4af26e4f.docx	docx	0	0	0	0
words/chartset-007/docx/058_Organogram_Template_With_Picture_Theme_44b79368.docx	docx	0	0	0	0
words/chartset-007/docx/074_Storyboard_Template_Editable_Design_132436d1.docx	docx	0	0	0	0
words/chartset-007/docx/080_Printable_Graph_Paper_Template_Black_Theme_6b066be1.docx	docx	0	0	0	0
words/chartset-007/docx/089_Printable_Graph_Paper_Template_Simlpe_Format_3aff1c88.docx	docx	0	0	0	0
words/chartset-007/docx/094_Business_Case_Template_Decent_Layout_e7722f2b.docx	docx	0	0	0	0
words/chartset-008/docx/004_Free_Genogram_Diagram_Template_Editable_Format_b82b6152.docx	docx	0	0	0	0
words/chartset-008/docx/006_Free_Genogram_Diagram_Template_Fillable_Format_7ca08541.docx	docx	0	0	0	0
words/chartset-008/docx/010_Free_Genogram_Diagram_Template_Yellow_Theme_6ee4f818.docx	docx	0	0	0	0
words/chartset-008/docx/012_Project_Timeline_Template_Black_and_Brown_Theme_35c76550.docx	docx	0	0	0	0
words/chartset-008/docx/016_Project_Timeline_Template_Complete_Guide_7d36d09c.docx	docx	0	0	0	0
words/chartset-008/docx/035_Venn_Diagram_Template_Editable_Format_966dff5f.docx	docx	0	0	0	0
words/chartset-008/docx/046_Visual_Product_Roadmap_Template_Fillable_Format_582acab0.docx	docx	0	0	0	0
words/chartset-008/docx/092_Business_Case_Template_Convenient_Format_00786cce.docx	docx	0	0	0	0
words/chartset-008/docx/098_Business_Case_Template_Fillable_Layout_d0c5410e.docx	docx	0	0	0	0
words/chartset-008/docx/100_Business_Case_Template_Modern_Format_ff9e7282.docx	docx	0	0	0	0
words/chartset-009/docx/007_Free_Genogram_Diagram_Template_Green_and_Purple_Theme_8d2ba829.docx	docx	0	0	0	0
words/chartset-009/docx/017_Project_Timeline_Template_Customizable_Format_5d5ca2e8.docx	docx	0	0	0	0
words/chartset-009/docx/019_Project_Timeline_Template_Excellent_Layout_4ee62967.docx	docx	0	0	0	0
words/chartset-009/docx/027_Unit_Circle_Chart_Graphical_Chart_5462a579.docx	docx	1	0	0	0
words/chartset-009/docx/030_Unit_Circle_Chart_Points_System_23b5ef07.docx	docx	0	0	0	0
words/chartset-009/docx/037_Venn_Diagram_Template_Four_Circle_764829a0.docx	docx	0	0	1	0
words/chartset-009/docx/041_Visual_Product_Roadmap_Template_Blank_Format_63a3e010.docx	docx	0	0	0	0
words/chartset-009/docx/042_Visual_Product_Roadmap_Template_Colored_Background_89385cfb.docx	docx	0	0	0	0
words/chartset-009/docx/077_Storyboard_Template_Pink_and_Blue_Theme_805e82ab.docx	docx	0	0	0	0
words/chartset-009/docx/082_Printable_Graph_Paper_Template_Colored_Background_9092cf9b.docx	docx	0	0	0	0
words/chartset-010/docx/020_Project_Timeline_Template_Modern_Theme_0c215d87.docx	docx	0	0	1	0
words/chartset-010/docx/023_Unit_Circle_Chart_Circular_Percentage_790f7b75.docx	docx	1	0	1	1
words/chartset-010/docx/026_Unit_Circle_Chart_Four_Quadrants_09bf3ed1.docx	docx	0	0	0	0
words/chartset-010/docx/028_Unit_Circle_Chart_Optimized_Graph_83d9c756.docx	docx	1	0	1	1
words/chartset-010/docx/032_Venn_Diagram_Template_Brown_Theme_d5b549f0.docx	docx	0	0	1	0
words/chartset-010/docx/051_Organogram_Template_Basic_Theme_e6464d06.docx	docx	0	0	0	0
words/chartset-010/docx/056_Organogram_Template_Square_Theme_38f373d4.docx	docx	0	0	0	0
words/chartset-010/docx/066_Work_Breakdown_Structure_Template_Colored_Background_c27ff248.docx	docx	0	0	0	0
words/chartset-010/docx/067_Work_Breakdown_Structure_Template_Gray_Theme_89f8be8b.docx	docx	0	0	0	0
words/chartset-010/docx/090_Business_Case_Template_Blue_Theme_108ff0f1.docx	docx	0	0	0	0
words/chartset-011/docx/015_Project_Timeline_Template_Colored_Background_6434b0e8.docx	docx	0	0	1	0
words/chartset-011/docx/022_Unit_Circle_Chart_Circle_A_and_B_19dbf275.docx	docx	0	0	0	0
words/chartset-011/docx/029_Unit_Circle_Chart_Pie_Theme_8a922142.docx	docx	1	0	0	0
words/chartset-011/docx/039_Venn_Diagram_Template_Simple_Format_6f82661d.docx	docx	0	0	0	0
words/chartset-011/docx/040_Venn_Diagram_Template_Three_Circle_80f32f5e.docx	docx	0	0	1	0
words/chartset-011/docx/043_Visual_Product_Roadmap_Template_Customizable_Format_ee0fe5b1.docx	docx	0	0	0	0
words/chartset-011/docx/061_Nursing_Concept_Map_Template_fb9816f0.docx	docx	0	0	0	0
words/chartset-011/docx/064_Foot_Reflexology_Chart_Customizable_Format_79b7db06.docx	docx	0	0	1	0
words/chartset-011/docx/065_Work_Breakdown_Structure_Template_Blue_Theme_2b207f62.docx	docx	0	0	0	0
words/chartset-011/docx/068_Work_Breakdown_Structure_Template_Green_Theme_63e69ed8.docx	docx	0	0	0	0
words/chartset-012/docx/008_Free_Genogram_Diagram_Template_Green_and_Yellow_Theme_9017c1a8.docx	docx	0	0	0	0
words/chartset-012/docx/013_Project_Timeline_Template_Blue_Background_4ea3475e.docx	docx	0	0	1	0
words/chartset-012/docx/021_Unit_Circle_Chart_3D_Pie_Chart_404247ab.docx	docx	1	0	1	1
words/chartset-012/docx/024_Unit_Circle_Chart_Colorful_Circles_7c92601e.docx	docx	0	0	0	0
words/chartset-012/docx/031_Venn_Diagram_Template_Blue_Theme_a9e417b8.docx	docx	0	0	0	0
words/chartset-012/docx/044_Visual_Product_Roadmap_Template_Editable_Format_c232a2c0.docx	docx	0	0	0	0
words/chartset-012/docx/050_Visual_Product_Roadmap_Template_Yellow_and_Blue_Theme_49b50744.docx	docx	0	0	1	0
words/chartset-012/docx/055_Organogram_Template_Horizontal_Structure_28a7e725.docx	docx	0	0	0	0
words/chartset-012/docx/095_Business_Case_Template_Easy_Format_61de7128.docx	docx	0	0	0	0
words/chartset-012/docx/096_Business_Case_Template_Editable_Layout_41fe0bc0.docx	docx	0	0	0	0
words/chartset-013/docx/038_Venn_Diagram_Template_Off_White_and_Blue_Theme_9dff385e.docx	docx	0	0	1	0
words/chartset-013/docx/047_Visual_Product_Roadmap_Template_Professional_Layout_2ff4499e.docx	docx	0	0	1	0
words/chartset-013/docx/048_Visual_Product_Roadmap_Template_Quality_Layout_f38f7aee.docx	docx	0	0	0	0
words/chartset-013/docx/059_Disease_Concept_Map_Template_4acf63f2.docx	docx	0	0	0	0
words/chartset-013/docx/060_Human_Body_Concept_Map_Template_ac872cfb.docx	docx	0	0	1	0
words/chartset-013/docx/069_Work_Breakdown_Structure_Template_Professional_Format_1e02dce1.docx	docx	0	0	0	0
words/chartset-013/docx/072_Storyboard_Template_Colored_Theme_28524a15.docx	docx	0	0	1	0
words/chartset-013/docx/073_Storyboard_Template_Easy_to_Use_44ce05fc.docx	docx	0	0	0	0
words/chartset-013/docx/075_Storyboard_Template_Fillable_Format_7fa01641.docx	docx	0	0	0	0
words/chartset-013/docx/091_Business_Case_Template_Complete_Guide_cb91a140.docx	docx	0	0	0	0
words/chartset-014/docx/011_Project_Timeline_Template_Beautiful_Theme_2336e680.docx	docx	0	0	0	0
words/chartset-014/docx/014_Project_Timeline_Template_Blue_and_Green_Theme_a8311fa1.docx	docx	0	0	0	0
words/chartset-014/docx/045_Visual_Product_Roadmap_Template_Excellent_Format_e364063c.docx	docx	0	0	1	0
words/chartset-014/docx/062_Vocabulary_Concept_Map_Template_2f7c1c09.docx	docx	0	0	0	0
words/chartset-014/docx/063_Foot_Reflexology_Chart_Complete_Guide_cf5ed992.docx	docx	0	0	0	0
words/chartset-014/docx/070_Storyboard_Template_Blank_Format_fc41673a.docx	docx	0	0	0	0
words/chartset-014/docx/071_Storyboard_Template_Cartoon_Theme_ae113de2.docx	docx	0	0	0	0
words/chartset-014/docx/076_Storyboard_Template_Gray_Theme_1e5fd5e5.docx	docx	0	0	0	0
words/chartset-014/docx/078_Storyboard_Template_Pink_and_Gray_Theme_ea89553f.docx	docx	0	0	1	0
words/chartset-014/docx/079_Storyboard_Template_Simple_Format_81653703.docx	docx	0	0	0	0
sheets/chartset-005/xlsx/004_Contextures_chart_sample_de7c0671.xlsx	xlsx	1	0	0	0
sheets/chartset-005/xlsx/022_Pareto_Chart_Template_-_Pareto_Analysis_in_Excel_with_Pareto_Diagram_82b5a874.xlsx	xlsx	1	0	0	0
sheets/chartset-005/xlsx/067_Basic_invoice_Use_this_template_1d35c3e9.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/073_Graph_paper_6e1a30eb.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/074_Idea_planner_bacaa123.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/091_Volunteer_Sign_Up_Sheet_Template_Colored_Background_2cb58d01.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/093_Volunteer_Sign_Up_Sheet_Template_Customizable_Format_3a4d6b58.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/095_Volunteer_Sign_Up_Sheet_Template_Fillable_Format_b3330009.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/096_Volunteer_Sign_Up_Sheet_Template_Green_Theme_b4f1809d.xlsx	xlsx	0	0	0	0
sheets/chartset-005/xlsx/098_Volunteer_Sign_Up_Sheet_Template_Simple_Layout_080a06a1.xlsx	xlsx	0	0	0	0
sheets/chartset-006/xlsx/005_Contextures_chart_sample_6e279b08.xlsx	xlsx	1	0	0	0
sheets/chartset-006/xlsx/006_Contextures_chart_sample_afa23b53.xlsx	xlsx	1	0	0	0
sheets/chartset-006/xlsx/044_Cash_flow_forecast_Use_this_template_b8fa1f35.xlsx	xlsx	1	0	0	0
sheets/chartset-006/xlsx/052_Manufacturing_output_chart_88570318.xlsx	xlsx	1	0	0	0
sheets/chartset-006/xlsx/061_Regional_sales_chart_cb9eb690.xlsx	xlsx	1	0	0	0
sheets/chartset-006/xlsx/070_Equipment_inventory_list_Use_this_template_fd524c8a.xlsx	xlsx	0	0	0	0
sheets/chartset-006/xlsx/088_To-do_list_with_progress_tracker_Use_this_template_8c438912.xlsx	xlsx	0	0	0	0
sheets/chartset-006/xlsx/089_Vintage_inventory_list_Use_this_template_f616cac0.xlsx	xlsx	0	0	0	0
sheets/chartset-006/xls/011_Contextures_chart_sample_599b4392.xls	xls	0	0	0	0
sheets/chartset-006/xls/014_Contextures_chart_sample_991ecfc5.xls	xls	0	0	0	0
sheets/chartset-007/xlsm/003_Contextures_chart_sample_9bda2719.xlsm	xlsm	1	0	0	0
sheets/chartset-007/xlsx/037_Personal_money_tracker_a57957bb.xlsx	xlsx	1	0	0	0
sheets/chartset-007/xlsx/040_Blood_pressure_tracker_872b6833.xlsx	xlsx	1	0	0	0
sheets/chartset-007/xlsx/050_Financial_vision_d44241e1.xlsx	xlsx	1	0	0	0
sheets/chartset-007/xlsx/054_Problem_analysis_with_Pareto_chart_11058329.xlsx	xlsx	0	0	0	0
sheets/chartset-007/xlsx/058_Social_media_engagement_data_cfa1cb18.xlsx	xlsx	1	0	0	0
sheets/chartset-007/xlsx/063_Sales_pipeline_aec57013.xlsx	xlsx	1	0	0	0
sheets/chartset-007/xlsx/082_Project_to_do_list_28f80082.xlsx	xlsx	0	0	0	0
sheets/chartset-007/xlsx/083_Project_tracker_Use_this_template_b38d057c.xlsx	xlsx	0	0	0	0
sheets/chartset-007/xlsx/090_Weekly_time_sheet_Use_this_template_0499cc43.xlsx	xlsx	0	0	0	0
sheets/chartset-008/xlsx/008_Contextures_chart_sample_7ea7a1d7.xlsx	xlsx	1	0	0	0
sheets/chartset-008/xlsx/021_Control_Chart_Template_-_Create_Control_Charts_in_Excel_fd3b1a5d.xlsx	xlsx	1	0	0	0
sheets/chartset-008/xlsx/023_Waterfall_Chart_Template_for_Excel_349f7689.xlsx	xlsx	1	0	0	0
sheets/chartset-008/xlsx/034_Personal_net_worth_calculator_f7b8fb57.xlsx	xlsx	1	1	0	0
sheets/chartset-008/xlsx/046_Cost_analysis_with_Pareto_chart_7db5ef69.xlsx	xlsx	1	0	0	0
sheets/chartset-008/xlsx/051_Manufacturer_defect_analysis_53db27ea.xlsx	xlsx	0	0	0	0
sheets/chartset-008/xlsx/055_Project_timeline_with_milestones_Use_this_template_546cecc0.xlsx	xlsx	1	0	0	0
sheets/chartset-008/xlsx/092_Volunteer_Sign_Up_Sheet_Template_Complete_Guide_31fe4d22.xlsx	xlsx	0	0	0	0
sheets/chartset-008/xlsx/094_Volunteer_Sign_Up_Sheet_Template_Editable_Format_6711b281.xlsx	xlsx	0	0	0	0
sheets/chartset-008/xlsx/099_Volunteer_Sign_Up_Sheet_Template_Stylish_Format_c0cc35a6.xlsx	xlsx	0	0	0	0
sheets/chartset-009/xlsx/015_Free_Gantt_Chart_Template_for_Excel_414e86bf.xlsx	xlsx	0	0	0	0
sheets/chartset-009/xlsx/018_Weight_Loss_Chart_-_Free_Printable_Weight_Loss_Charts_and_Weight_Log_3337bd0a.xlsx	xlsx	1	0	0	0
sheets/chartset-009/xlsx/024_Free_Kids_Chore_Chart_Template_ad74bb34.xlsx	xlsx	0	0	0	0
sheets/chartset-009/xlsx/029_Annual_budget_Use_this_template_30324a97.xlsx	xlsx	1	0	0	0
sheets/chartset-009/xlsx/041_Business_budget_ef942467.xlsx	xlsx	1	0	0	0
sheets/chartset-009/xlsx/053_Personal_asset_inventory_5446d84b.xlsx	xlsx	1	0	0	0
sheets/chartset-009/xlsx/056_Quarterly_sale_report_baa6bb0d.xlsx	xlsx	1	0	0	0
sheets/chartset-009/xlsx/075_Idea_planner_tasks_f44ebd73.xlsx	xlsx	0	0	0	0
sheets/chartset-009/xlsx/081_Project_performance_report_Use_this_template_be2468b3.xlsx	xlsx	0	0	0	0
sheets/chartset-009/xlsx/085_Simple_Gantt_chart_d65b8377.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/047_Date_tracker_Gantt_chart_bf34f3a8.xlsx	xlsx	1	0	0	0
sheets/chartset-010/xlsx/062_Run_chart_cb7476ea.xlsx	xlsx	1	0	0	0
sheets/chartset-010/xlsx/065_Weight_loss_tracker_ff1c89af.xlsx	xlsx	1	0	0	0
sheets/chartset-010/xlsx/069_Blue_modern_balance_sheet_Use_this_template_6b4d70d3.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/072_Gantt_project_planner_dde00e33.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/078_Modern_inventory_list_Use_this_template_41abd5bf.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/079_Org_charts_visual_248d1dcf.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/084_Service_invoice_Use_this_template_c92b43dc.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/086_Simple_grey_invoice_Use_this_template_063b3773.xlsx	xlsx	0	0	0	0
sheets/chartset-010/xlsx/100_Volunteer_Sign_Up_Sheet_Template_Tabular_Format_0975f34e.xlsx	xlsx	0	0	0	0
sheets/chartset-011/xlsm/007_Contextures_chart_sample_667d8e47.xlsm	xlsm	0	0	0	0
sheets/chartset-011/xlsx/010_Contextures_chart_sample_e6ea06a3.xlsx	xlsx	1	0	0	0
sheets/chartset-011/xlsx/028_Budget_summary_report_4aeefd13.xlsx	xlsx	1	0	0	0
sheets/chartset-011/xlsx/030_Basic_balance_sheet_Use_this_template_10ed9144.xlsx	xlsx	1	0	0	0
sheets/chartset-011/xlsx/042_Business_monthly_budget_4e4d092f.xlsx	xlsx	1	0	0	0
sheets/chartset-011/xlsx/057_Simple_balance_sheet_Use_this_template_e2d4cbb2.xlsx	xlsx	1	0	0	0
sheets/chartset-011/xlsx/060_Monthly_company_budget_47b2a99a.xlsx	xlsx	1	0	0	0
sheets/chartset-011/xlsx/066_Agile_Gantt_chart_08f9de45.xlsx	xlsx	0	0	0	0
sheets/chartset-011/xlsx/071_Four-week_project_timeline_Use_this_template_4f05db49.xlsx	xlsx	0	0	0	0
sheets/chartset-011/xlsx/077_Inventory_list_with_highlighting_Use_this_template_36d8d57a.xlsx	xlsx	0	0	0	0
sheets/chartset-012/xlsx/002_Contextures_chart_sample_f605e7bc.xlsx	xlsx	1	0	0	0
sheets/chartset-012/xlsx/009_Contextures_chart_sample_adcb3f6c.xlsx	xlsx	0	0	0	0
sheets/chartset-012/xlsx/012_Contextures_chart_sample_9900da76.xlsx	xlsx	1	0	0	0
sheets/chartset-012/xlsx/013_Contextures_chart_sample_21b98e22.xlsx	xlsx	1	0	0	0
sheets/chartset-012/xlsx/020_Free_Blood_Pressure_Chart_and_Printable_Blood_Pressure_Log_8f8dcc39.xlsx	xlsx	0	0	0	0
sheets/chartset-012/xlsx/026_Monthly_cash_flow_statement_Use_this_template_8aaebea1.xlsx	xlsx	1	0	0	0
sheets/chartset-012/xlsx/036_Simple_to-do_list_Use_this_template_ba44373b.xlsx	xlsx	1	0	0	0
sheets/chartset-012/xlsx/068_Blue_inventory_list_Use_this_template_f9908489.xlsx	xlsx	0	0	0	0
sheets/chartset-012/xlsx/080_Profit_and_loss_income_statement_3566dae9.xlsx	xlsx	0	0	0	0
sheets/chartset-012/xlsx/097_Volunteer_Sign_Up_Sheet_Template_Professional_Format_075d06ed.xlsx	xlsx	0	0	0	0
sheets/chartset-013/xlsx/001_Contextures_chart_sample_b089bc34.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/019_Free_Blood_Sugar_Chart_for_Excel_-_Track_Your_Blood_Sugar_Level_36f4a782.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/031_Business_expense_budget_f3a46278.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/032_Business_expenses_budget_d377eaab.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/033_Event_planning_tracker_Use_this_template_f29a848e.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/035_Project_plan_for_law_firms_aa2d4462.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/043_Buy_a_car_vs._rideshare_ff07c7e6.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/049_Expenses_calculator_c351f3d0.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/059_Milestone_and_task_project_timeline_Use_this_template_24f1e8f1.xlsx	xlsx	1	0	0	0
sheets/chartset-013/xlsx/087_Simple_personal_budget_3cf9b1af.xlsx	xlsx	0	0	0	0
sheets/chartset-014/xlsx/016_Free_Organizational_Chart_Template_-_Company_Organization_Chart_db913144.xlsx	xlsx	0	0	0	0
sheets/chartset-014/xlsx/017_Timeline_Templates_for_Excel_b88faee6.xlsx	xlsx	0	0	0	0
sheets/chartset-014/xlsx/025_Printable_Reward_Charts_for_Kids_-_Reward_Chart_Template_aabacd93.xlsx	xlsx	0	0	0	0
sheets/chartset-014/xlsx/027_Simple_personal_cash_flow_statement_675c6584.xlsx	xlsx	1	0	0	0
sheets/chartset-014/xlsx/038_Baby_growth_chart_bb9cd672.xlsx	xlsx	1	0	0	0
sheets/chartset-014/xlsx/039_Baby_growth_tracker_e295ae56.xlsx	xlsx	1	0	0	0
sheets/chartset-014/xlsx/045_Check_register_with_chart_4becb8a0.xlsx	xlsx	1	0	0	0
sheets/chartset-014/xlsx/048_Expense_trends_budget_18d1e8ba.xlsx	xlsx	1	1	0	0
sheets/chartset-014/xlsx/064_Small_business_cash_flow_Use_this_template_0a640756.xlsx	xlsx	1	0	0	0
sheets/chartset-014/xlsx/076_Inventory_list_accessibility_guide_Use_this_template_f43dab19.xlsx	xlsx	0	0	0	0
slides/chartset-005/pptx/004_2-Stage_Vertical_Funnel_Diagram_for_PowerPoint_593f4c80.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/005_2-Step_Funnel_On_left_With_Text_767f0490.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/006_2-Way_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_7c1e5084.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/011_3-Stage_Vertical_Funnel_Diagram_for_PowerPoint_10ce23dd.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/068_Funnel_Diagram_for_PowerPoint_with_2_Steps_437e4ba7.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/069_Funnel_Diagram_for_PowerPoint_with_3_Steps_f96396fc.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/070_Funnel_Diagram_for_PowerPoint_with_4_Steps_975f1642.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/071_Funnel_Diagram_for_PowerPoint_with_5_Steps_5ceacdec.pptx	pptx	0	0	0	0
slides/chartset-005/pptx/076_Hexadonut_Charts_for_PowerPoint_and_Google_Slides_2b879835.pptx	pptx	1	0	0	0
slides/chartset-005/pptx/084_Infographic_Hierarchy_Tree_for_PowerPoint_fda8141c.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/001_1-2-3_Horizontal_Hierarchy_39795b4d.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/007_3_Circles_Diagram_for_PowerPoint_dac9f170.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/017_4-Stage_Vertical_Funnel_Diagram_for_PowerPoint_61e7bde5.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/031_Alarm_Clock_Pie-Chart_for_PowerPoint_and_Google_Slides_0b185a05.pptx	pptx	1	0	0	0
slides/chartset-006/pptx/043_Dual_Horizontal_Hierarchy_for_PowerPoint_and_Google_Slides_5074b09e.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/044_Dual_Mind_Spark_Chart_for_PowerPoint_a83f890a.pptx	pptx	1	0	0	0
slides/chartset-006/pptx/055_Four_Pillar_Hierarchy_for_PowerPoint_and_Google_Slides_6b42ed18.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/077_Horizontal_Org_Chart_for_PowerPoint_and_Google_Slides_8cf07020.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/094_Intersecting_Teardrops_for_PowerPoint_and_Google_Slides_ff43aedb.pptx	pptx	0	0	0	0
slides/chartset-006/pptx/099_Light_Bulb_SWOT_for_PowerPoint_and_Google_Slides_554a1e33.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/035_Chemistry_Column_PowerPoint_Chart_45bf8a76.pptx	pptx	1	0	0	0
slides/chartset-007/pptx/039_Consumer_Decision_Journey_for_PowerPoint_319207e1.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/047_Female_Radar_Brain_for_PowerPoint_and_Google_Slides_c2a541f6.pptx	pptx	1	0	0	0
slides/chartset-007/pptx/054_Flowchart_Board_Game_for_PowerPoint_and_Google_Slides_1b047962.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/057_Four-Branch_Diagram_for_PowerPoint_and_Google_Slides_ddf5d27c.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/083_Infographic_Hexagon_Cluster_for_PowerPoint_and_Google_Slides_ef811a12.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/090_Infographic_Radial_for_PowerPoint_and_Google_Slides_16a69891.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/091_Infographic_Radial_for_PowerPoint_and_Google_Slides_c6909fa6.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/092_Infographic_Tree_Diagram_for_PowerPoint_and_Google_Slides_d721fa00.pptx	pptx	0	0	0	0
slides/chartset-007/pptx/096_Lab_Flask_Charts_for_PowerPoint_and_Google_Slides_91e3cbb5.pptx	pptx	1	0	0	0
slides/chartset-008/pptx/009_3-Circle_Venn_PowerPoint_Diagram_2e59baa9.pptx	pptx	0	0	0	0
slides/chartset-008/pptx/012_3-Step_Hexagons_Puzzle_Diagram_for_PowerPoint_982482b5.pptx	pptx	0	0	0	0
